Iso3;ActorQID;ConflictQID;ConflictLabel;TypeQID;TypeLabel;Start;End;Tag
VNM;Q172640;Q7097714;Operation Wheeler/Wallowa;Q645883;operação militar;1967-09-11T00:00:00Z;1968-11-11T00:00:00Z;all
VNM;Q172640;Q120355811;Vietnam Counteroffensive Phase III;Q645883;operação militar;1967-06-01T00:00:00Z;1968-01-29T00:00:00Z;all
VNM;Q180573;Q817206;Guerra Civil do Camboja;Q198;guerra;1967-03-11T00:00:00Z;1975-04-17T00:00:00Z;all
VNM;Q180573;Q2342102;Guerras na Indochina;Q198;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;all
VNM;Q180573;Q8740;Guerra do Vietnã;Q198;guerra;1955-11-01T00:00:00Z;1975-04-30T00:00:00Z;all
VNM;Q180573;Q877450;Guerra Civil do Laos;Q198;guerra;1959-05-23T00:00:00Z;1975-12-02T00:00:00Z;all
VNM;Q180573;Q843849;Operation Attleboro;Q178561;batalha;1966-09-14T00:00:00Z;1966-11-25T00:00:00Z;all
VNM;Q180573;Q280468;Batalha de Ap Bac;Q178561;batalha;;;all
VNM;Q180573;Q784397;Battle of the Paracel Islands;Q178561;batalha;;;all
VNM;Q180573;Q42886553;Operation Manhattan;Q178561;batalha;1967-04-23T00:00:00Z;1967-06-07T00:00:00Z;all
VNM;Q180573;Q5452524;First Battle of Loc Ninh;Q178561;batalha;1967-10-29T00:00:00Z;1967-11-07T00:00:00Z;all
VNM;Q180573;Q682195;Operation Masher;Q178561;batalha;1966-01-24T00:00:00Z;1966-03-06T00:00:00Z;all
VNM;Q180573;Q901263;Batalha de Dak To;Q178561;batalha;1967-11-03T00:00:00Z;1967-11-23T00:00:00Z;all
VNM;Q180573;Q130616488;Hoang Dieu Campaign;Q178561;batalha;;;all
VNM;Q180573;Q1519185;Operação Hastings;Q178561;batalha;1966-07-15T00:00:00Z;1966-08-03T00:00:00Z;all
VNM;Q180573;Q2994973;Campanha do Camboja;Q645883;operação militar;1970-04-29T00:00:00Z;1970-07-22T00:00:00Z;all
VNM;Q180573;Q120355808;Vietnam Counteroffensive Phase II;Q645883;operação militar;1966-07-01T00:00:00Z;1967-05-31T00:00:00Z;all
VNM;Q180573;Q82542;Ofensiva do Tet;Q645883;operação militar;1968-01-30T00:00:00Z;1968-09-23T00:00:00Z;all
VNM;Q180573;Q120355811;Vietnam Counteroffensive Phase III;Q645883;operação militar;1967-06-01T00:00:00Z;1968-01-29T00:00:00Z;all
VNM;Q180573;Q7097513;Operation Sea Dragon;Q645883;operação militar;1966-01-01T00:00:00Z;;all
VNM;Q185682;Q3119069;War of the Insane;Q198;guerra;1918-01-01T00:00:00Z;1921-01-01T00:00:00Z;all
VNM;Q185682;Q3041786;Yên Bái mutiny;Q350604;armed conflict;;;all
YEM;Q805;Q2461485;Guerra Civil do Iêmen de 1994;Q198;guerra;1994-05-04T00:00:00Z;1994-07-07T00:00:00Z;all
YEM;Q267584;Q521199;Guerra Civil do Iêmen do Norte;Q198;guerra;1962-09-26T00:00:00Z;1970-12-01T00:00:00Z;all
YEM;Q267584;Q16126368;Guerra Iemenita de 1972;Q198;guerra;1972-09-26T00:00:00Z;1972-10-19T00:00:00Z;all
YEM;Q267584;Q3299864;Emergência de Áden;Q350604;armed conflict;1963-10-14T00:00:00Z;1967-11-30T00:00:00Z;all
YEM;Q199841;Q16126368;Guerra Iemenita de 1972;Q198;guerra;1972-09-26T00:00:00Z;1972-10-19T00:00:00Z;all
YEM;Q199841;Q318250;Guerra de Ogaden;Q198;guerra;1977-07-23T00:00:00Z;1978-03-23T00:00:00Z;all
YEM;Q199841;Q25101307;Batalha de Harar;Q178561;batalha;1977-10-01T00:00:00Z;1978-01-27T00:00:00Z;all
YEM;Q580188;Q521199;Guerra Civil do Iêmen do Norte;Q198;guerra;1962-09-26T00:00:00Z;1970-12-01T00:00:00Z;all
YEM;Q580188;Q1367731;Saudi–Yemeni War;Q198;guerra;1934-03-01T00:00:00Z;1934-05-20T00:00:00Z;all
YEM;Q580188;Q77772903;Conflito de Najrã;Q350604;armed conflict;1930-01-01T00:00:00Z;1930-01-01T00:00:00Z;all
YEM;Q580188;Q68006695;1931 Saudi–Yemeni border skirmish;Q350604;armed conflict;1931-01-01T00:00:00Z;1931-01-01T00:00:00Z;all
YEM;Q834486;Q3299864;Emergência de Áden;Q350604;armed conflict;1963-10-14T00:00:00Z;1967-11-30T00:00:00Z;all
ZAF;Q258;Q8663;Guerra da Coreia;Q198;guerra;1950-06-25T00:00:00Z;1953-07-27T00:00:00Z;all
ZAF;Q258;Q2444955;Guerra Civil da Rodésia;Q198;guerra;1964-07-04T00:00:00Z;1979-12-12T00:00:00Z;all
ZAF;Q258;Q12055176;Guerra Civil Angolana;Q198;guerra;1975-11-11T00:00:00Z;2002-04-04T00:00:00Z;all
ZAF;Q258;Q20981302;Operation Motel;Q645883;operação militar;;;all
ZAF;Q193619;Q335288;Batalha de Monte Cassino;Q178561;batalha;1944-01-17T00:00:00Z;1944-05-18T00:00:00Z;all
ZAF;Q193619;Q708173;Dodecanese Campaign;Q645883;operação militar;1943-09-08T00:00:00Z;1943-11-22T00:00:00Z;all
ZAF;Q193619;Q218678;Campanha Norte-Africana;Q645883;operação militar;1940-06-10T00:00:00Z;1943-05-16T00:00:00Z;all
ZMB;Q953;Q127608912;Capture of Lubumbashi;Q178561;batalha;;;all
ZMB;Q953;Q699036;Organização de Supervisão de Trégua das Nações Unidas;Q645883;operação militar;;;all
ZWE;Q954;Q327237;Guerra do Quivu;Q198;guerra;2004-06-02T00:00:00Z;;all
ZWE;Q954;Q75756;Segunda Guerra do Congo;Q198;guerra;1998-08-02T00:00:00Z;2003-06-30T00:00:00Z;all
ZWE;Q954;Q63929552;Operação Kitona;Q645883;operação militar;1998-08-04T00:00:00Z;1998-08-30T00:00:00Z;all
ZWE;Q954;Q136513867;Operation Punishment;Q645883;operação militar;1981-12-04T00:00:00Z;1981-12-07T00:00:00Z;all
ZWE;Q750583;Q2444955;Guerra Civil da Rodésia;Q198;guerra;1964-07-04T00:00:00Z;1979-12-12T00:00:00Z;all
ZWE;Q750583;Q218678;Campanha Norte-Africana;Q645883;operação militar;1940-06-10T00:00:00Z;1943-05-16T00:00:00Z;all
ZWE;Q890120;Q2444955;Guerra Civil da Rodésia;Q198;guerra;1964-07-04T00:00:00Z;1979-12-12T00:00:00Z;all
ZWE;Q890120;Q20981302;Operation Motel;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q2890373;Batalha de Wanat;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q3401917;Battle of Panjwaii;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q106468466;17 October 2017 Afghanistan attacks;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q1392933;Battle for Hill 3234;Q645883;operação militar;1988-01-07T00:00:00Z;1988-01-08T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q1616794;Operação Aquiles;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q2889960;Battle of Shewan;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q24913769;Ataque em Cabul em setembro de 2011;Q2001676;ofensiva militar;;;all
AFG;Q889;Afeganistão;AFG;Q281145;Battle of Firebase Anaconda;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q4871306;Batalha de Jaji;Q645883;operação militar;1987-04-17T00:00:00Z;1987-06-13T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q4922354;Black Jail;Q645883;operação militar;2002-01-01T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q4872292;Battle of Sangin;Q645883;operação militar;2010-07-01T00:00:00Z;2014-05-01T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q2026247;Operation Oqab;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q1518797;Operation Karez;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q2888879;Combates em Cabul em janeiro de 2010;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q1752743;Insurgência talibã;Q1323212;insurgência;2001-12-17T00:00:00Z;2021-08-15T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q909414;Operation Mountain Fury;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q6402599;Khost rebellion of 1924–1925;Q124734;rebelião;1924-03-01T00:00:00Z;1925-01-30T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q370307;Batalha de Candaar;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q4871421;Battle of Khaz Oruzgan;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q108137226;Conflito de Panjshir;Q124734;rebelião;2021-08-17T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q4871922;Battle of Now Zad;Q178561;batalha;2006-01-01T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q2783811;Tarnak Farm incident;Q1303061;fogo amigo;;;all
AFG;Q889;Afeganistão;AFG;Q1971773;Battle of Maravar Pass;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q24908352;Ofensiva talibã no Afeganistão em 2016;Q645883;operação militar;2016-04-12T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q267418;Emboscada de Uzbin;Q178561;batalha;;2008-08-19T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q2638382;Batalha de Musa Qala;Q645883;operação militar;2007-12-07T00:00:00Z;2007-12-12T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q542401;Angoor Ada raid;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q15709933;Operation Shamshir;Q645883;operação militar;2011-07-01T00:00:00Z;2011-07-11T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q2664174;Batalha de Kamdesh;Q645883;operação militar;2009-10-03T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q385546;Battle of Alasay;Q645883;operação militar;2009-03-14T00:00:00Z;2009-03-23T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q132595505;Operação Slipper;Q645883;operação militar;2001-01-01T00:00:00Z;2014-12-31T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q55632483;Sanções contra o Afeganistão;Q1248258;sanção econômica;;;all
AFG;Q889;Afeganistão;AFG;Q2889117;Friendly fire incident at Sangin;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q4872492;Battle of Takur Ghar;Q645883;operação militar;2002-03-03T00:00:00Z;2002-03-04T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q113023351;2022 Maymana and Badghis province uprisings;Q124734;rebelião;;;all
AFG;Q889;Afeganistão;AFG;Q3354826;Operação Red Wings;Q645883;operação militar;2005-06-27T00:00:00Z;2005-07-01T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q843588;Operação Moshtarak;Q645883;operação militar;2010-02-13T00:00:00Z;2010-12-07T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q1010245;Battle of Ghazni;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q2549377;Operação Golpe de Espada;Q645883;operação militar;2009-07-02T00:00:00Z;2009-08-20T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q85731118;2019 Bagram Airfield attack;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q2889318;Batalha de Mazar-e Sharif;Q645883;operação militar;2001-11-09T00:00:00Z;2001-11-10T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q4870716;Battle of Charasiab;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q108203500;Operation Apagan;Q645883;operação militar;2021-08-15T00:00:00Z;2021-08-27T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q2888881;Batalha de Candaar;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q105694892;retirada das tropas americanas no Afeganistão em 2021;Q1760704;retirada;2020-02-29T00:00:00Z;2021-08-30T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q2509966;Conquista islâmica do Afeganistão;Q1361229;Conquista militar;;;all
AFG;Q889;Afeganistão;AFG;Q1476042;Operação Anaconda;Q645883;operação militar;2002-03-01T00:00:00Z;2002-03-18T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q7096925;Operation Condor;Q645883;operação militar;2002-05-17T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q7443079;Second Battle of Charasiab;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q117477647;Operation Mountain Fire;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q124816851;May 2016 Kabul protest;Q180684;conflito;;;all
AFG;Q889;Afeganistão;AFG;Q4870881;Battle of Do Ab;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q1128855;Operation Cobra's Anger;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q4870333;Battle of Arghandab;Q645883;operação militar;1987-05-22T00:00:00Z;1987-06-01T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q132720822;Operation Kanjar;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q2026053;Operation Dragon Strike;Q645883;operação militar;2010-09-15T00:00:00Z;2010-12-31T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q1379863;Operation Red Dagger;Q645883;operação militar;2008-12-11T00:00:00Z;2008-12-26T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q56085424;Batalha de Ghazni;Q2001676;ofensiva militar;;;all
AFG;Q889;Afeganistão;AFG;Q18651204;Missão Apoio Resoluto;Q645883;operação militar;2014-12-28T00:00:00Z;2021-07-12T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q56352018;Ofensiva talibã no Afeganistão em 2012;Q2001676;ofensiva militar;2012-04-15T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q2026322;Operation Rock Avalanche;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q2890897;Battle of Arghandab;Q645883;operação militar;2008-06-18T00:00:00Z;2008-06-19T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q133966737;Q133966737;Q878794;expulsions and exoduses of Jews;1856-01-01T00:00:00Z;1858-01-01T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q3030335;Operation Hammer;Q645883;operação militar;2007-07-24T00:00:00Z;2007-07-27T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q908888;1842 retreat from Kabul;Q645883;operação militar;1842-01-06T00:00:00Z;1842-01-13T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q4871362;Battle of Kafir Qala;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q2888379;Battle of Dahaneh;Q645883;operação militar;2009-08-12T00:00:00Z;2009-08-15T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q29385187;April 2017 Achin airstrike;Q831663;campanha militar;;;all
AFG;Q889;Afeganistão;AFG;Q1585785;Operação Ciclone;Q645883;operação militar;1979-01-01T00:00:00Z;1989-01-01T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q4871359;Batalha de Cabul (1992–1996);Q645883;operação militar;1992-04-30T00:00:00Z;1996-09-27T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q1234017;Operation Halmazag;Q645883;operação militar;2010-10-31T00:00:00Z;2010-11-04T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q48815391;1990 Afghan coup attempt;Q124734;rebelião;;;all
AFG;Q889;Afeganistão;AFG;Q23038132;1976 Afghanistan attempted coup;Q124734;rebelião;;;all
AFG;Q889;Afeganistão;AFG;Q2237280;Batalha de Tora Bora;Q645883;operação militar;2001-12-06T00:00:00Z;2001-12-17T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q4871378;Batalha de Candaar;Q645883;operação militar;2011-05-07T00:00:00Z;2011-05-09T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q132721005;Operation Kherwar Pahtar;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q4872509;Battle of Tarin Kowt;Q645883;operação militar;2001-11-13T00:00:00Z;2001-11-14T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q4871080;Battle of Garmsir;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q1763044;Operação Medusa;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q3180637;Battle of Qala-i-Jangi;Q645883;operação militar;2001-11-25T00:00:00Z;2001-12-01T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q113115005;Balkhab uprising;Q124734;rebelião;2022-06-23T00:00:00Z;2022-08-17T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q3152953;Insurreição em Herat de 2001;Q124734;rebelião;2001-11-12T00:00:00Z;2001-11-12T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q4870218;Battle of Afghanya;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q132717179;Operation Mountain Lion;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q7097351;Operation Omaid;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q1485258;Battle of Chora;Q645883;operação militar;2007-06-15T00:00:00Z;2007-06-19T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q4871360;Battle of Kabul;Q645883;operação militar;1842-08-01T00:00:00Z;1842-10-01T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q30070166;Golpe de Estado no Afeganistão em 1973;Q180684;conflito;;;all
AFG;Q889;Afeganistão;AFG;Q16390167;Battle of Asadabad;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q21057198;2015 bombing of Médecins Sans Frontières hospital;Q678146;bombardment;;;all
AFG;Q889;Afeganistão;AFG;Q27117413;Batalha de Kunduz;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q23787738;Good Friday Battle;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q108274219;Evacuação do Afeganistão de 2021;Q645883;operação militar;2021-08-15T00:00:00Z;2021-08-30T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q15276208;Ataque insurgente em Camp Bastion em 2012;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q25212290;Battle of Herat;Q650711;combate;;;all
AFG;Q889;Afeganistão;AFG;Q5778729;Battle of Sabzak;Q645883;operação militar;2009-09-03T00:00:00Z;2009-09-04T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q22948432;Nader's Sindh Expedition;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q18124347;Battle of Khyber Pass;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q14805987;Q14805987;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q28223860;Battle of Boz Qandahari;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q15709934;Battle of Joybar;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q30687635;Battle of Darzab;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q26832861;Batalha de Tarinkot;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q12043108;Q12043108;Q650711;combate;2008-08-13T00:00:00Z;2008-10-23T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q16613252;Ofensiva talibã no Afeganistão em 2013;Q2001676;ofensiva militar;;;all
AFG;Q889;Afeganistão;AFG;Q108102583;Cerco de Cabul;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q108035606;Capture of Zaranj;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q24949185;Battle of Kam Dakka;Q178561;batalha;;;all
AFG;Q889;Afeganistão;AFG;Q30686667;Batalha de Sangin;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q2869914;Sarposa prison attack of 2008;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q24905428;Battle of Barawala Kalay Valley;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q110638136;Attack on Esko International;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q117184310;Battle of Jalalabad;Q645883;operação militar;1989-03-05T00:00:00Z;1989-06-01T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q108127419;Operação Refúgio dos Aliados;Q645883;operação militar;2021-07-14T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q21030182;Batalha de Kunduz;Q645883;operação militar;2015-04-24T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q4781955;Ataques de abril de 2012 no Afeganistão;Q645883;operação militar;2012-04-15T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q109254566;August 2021 Kabul drone strike;Q678146;bombardment;;;all
AFG;Q889;Afeganistão;AFG;Q111633217;Ataques aéreos paquistaneses no Afeganistão em 2022;Q180684;conflito;;;all
AFG;Q889;Afeganistão;AFG;Q2909596;Azizabad airstrike;Q180684;conflito;;;all
AFG;Q889;Afeganistão;AFG;Q1519107;Guerra Civil do Afeganistão;Q350604;armed conflict;1978-04-27T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q182865;Guerra do Afeganistão;Q180684;conflito;2001-10-07T00:00:00Z;2021-08-30T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q113379121;Morte de Ayman al-Zawahiri;Q2380335;bombardeamento aéreo;;;all
AFG;Q889;Afeganistão;AFG;Q19646470;Invasão do Afeganistão pelos Estados Unidos;Q467011;invasão;2001-10-07T00:00:00Z;2001-12-17T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q1980081;Guerra Civil Afegã;Q350604;armed conflict;1992-04-30T00:00:00Z;1996-09-27T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q1259237;Terceira Guerra Anglo-Afegã;Q180684;conflito;1919-05-06T00:00:00Z;1919-08-08T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q40837;Guerras Anglo-Afegãs;Q350604;armed conflict;;;all
AFG;Q889;Afeganistão;AFG;Q7888950;United Nations Special Mission to Afghanistan;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q136196344;Iran–Afghanistan water dispute;Q180684;conflito;2021-01-01T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q114241357;Battle of Gulmira;Q180684;conflito;;;all
AFG;Q889;Afeganistão;AFG;Q1184566;Invasões do Afeganistão;Q467011;invasão;;;all
AFG;Q889;Afeganistão;AFG;Q12302518;Guerra Civil Afegã;Q350604;armed conflict;1996-09-27T00:00:00Z;2001-10-07T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q125500045;Battle of Arghandab;Q350604;armed conflict;;;all
AFG;Q889;Afeganistão;AFG;Q1413536;Missão de Bons Ofícios das Nações Unidas no Afeganistão e Paquistão;Q645883;operação militar;;;all
AFG;Q889;Afeganistão;AFG;Q65070966;Conflito Talibã–Estado Islâmico no Afeganistão;Q350604;armed conflict;2015-11-11T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q4072719;Conflitos fronteiriços entre Afeganistão e Paquistão;Q350604;armed conflict;1949-01-01T00:00:00Z;;all
AFG;Q889;Afeganistão;AFG;Q65065597;Urtatagai conflict;Q350604;armed conflict;1925-11-27T00:00:00Z;1926-09-15T00:00:00Z;all
AFG;Q889;Afeganistão;AFG;Q118779713;2023 Afghanistan–Iran clash;Q350604;armed conflict;2022-05-27T00:00:00Z;;all
AGO;Q916;Angola;AGO;Q1021172;Guerra Civil na República do Congo;Q8465;guerra civil;1997-01-01T00:00:00Z;1999-01-01T00:00:00Z;all
AGO;Q916;Angola;AGO;Q133277846;Ataques ao norte de Angola em 1961;Q1470138;ataque militar;1961-03-15T00:00:00Z;1961-10-03T00:00:00Z;all
AGO;Q916;Angola;AGO;Q327237;Guerra do Quivu;Q2672648;conflito social;2004-06-02T00:00:00Z;;all
AGO;Q916;Angola;AGO;Q838695;Primeira Guerra do Congo;Q115431196;violent conflict;1996-10-24T00:00:00Z;1997-05-16T00:00:00Z;all
AGO;Q916;Angola;AGO;Q609836;Guerra Colonial Portuguesa;Q180684;conflito;1961-02-04T00:00:00Z;1974-04-25T00:00:00Z;all
AGO;Q916;Angola;AGO;Q60792490;Tentativa de golpe de Estado em Angola em 1977;Q350604;armed conflict;;;all
AGO;Q916;Angola;AGO;Q7302285;Reconquista de Angola;Q115431196;violent conflict;;;all
AGO;Q916;Angola;AGO;Q4848754;Greve da Baixa do Cassange;Q273120;protesto;1961-01-04T00:00:00Z;1961-03-06T00:00:00Z;all
AGO;Q916;Angola;AGO;Q1780216;Guerra de Independência de Angola;Q180684;conflito;1961-02-04T00:00:00Z;1974-04-25T00:00:00Z;all
AGO;Q916;Angola;AGO;Q18469222;Campanhas de Pacificação e Ocupação;Q350604;armed conflict;1880-01-01T00:00:00Z;1920-01-01T00:00:00Z;all
AGO;Q916;Angola;AGO;Q83264747;Luanda Leaks;Q180684;conflito;;;all
AGO;Q916;Angola;AGO;Q28662882;Odebrecht case;Q180684;conflito;;;all
AGO;Q916;Angola;AGO;Q10340199;Ocupação holandesa de Angola;Q645883;operação militar;1641-08-25T00:00:00Z;1648-08-15T00:00:00Z;all
AGO;Q916;Angola;AGO;Q131930020;Ataques a Luanda em fevereiro de 1961;Q1470138;ataque militar;;;all
AGO;Q916;Angola;AGO;Q1760414;Segunda Missão de Verificação das Nações Unidas em Angola;Q645883;operação militar;;;all
