iso3,country,site,site_qid,type,year,lat,lon
SWE,Suécia,Royal Domain of Drottningholm,Q28246887,bem cultural,1991,59.321688888889,17.886380555556
SWE,Suécia,Hanseatic town of Visby,Q1779992,centro histórico,1995,57.64166667,18.29583333
SWE,Suécia,Hanseatic town of Visby,Q1779992,cidade hanseática,1995,57.64166667,18.29583333
SWE,Suécia,Falun Mine,Q15107508,museu mineiro,1991,60.6004,15.615683
SWE,Suécia,Arco Geodésico de Struve,Q192243,meridiano (geodesia),2005,52.289444444444,25.649444444444
SWE,Suécia,Estação de Rádio de Varberg,Q920206,património industrial,2004,57.113983,12.404417
SWE,Suécia,Estação de Rádio de Varberg,Q920206,património industrial,1996,57.113983,12.404417
SWE,Suécia,Estação de Rádio de Varberg,Q920206,património industrial,2004,57.113983,12.404417
SWE,Suécia,Drottningholm Palace Theatre,Q3058143,teatro de ópera,1991,59.32306667,17.885
SWE,Suécia,Naval City of Karlskrona,Q15255454,porto marítimo,1998,56.166666666667,15.583333333333
SWE,Suécia,Royal Domain of Drottningholm,Q28246887,Casa de campo,1991,59.321688888889,17.886380555556
SWE,Suécia,Gravuras Rupestres de Tanum,Q1761052,sítio arqueológico,1994,58.69995,11.33641
SWE,Suécia,Birka and Hovgården,Q2904503,sítio arqueológico,1993,59.335,17.5425
SWE,Suécia,High Coast/Kvarken Archipelago,Q10532185,grupo,2000,63.066666666667,20.45
SWE,Suécia,Royal Domain of Drottningholm,Q28246887,território,1991,59.321688888889,17.886380555556
SWE,Suécia,Gardens of Drottningholm Palace,Q28495970,jardim,1991,59.320277777778,17.879444444444
SWE,Suécia,Palácio de Drottningholm,Q208559,palácio real,1935,59.321694,17.886383
SWE,Suécia,Palácio de Drottningholm,Q208559,palácio real,1991,59.321694,17.886383
SWE,Suécia,Estação de Rádio de Varberg,Q920206,transmissor,2004,57.113983,12.404417
SWE,Suécia,Estação de Rádio de Varberg,Q920206,transmissor,1996,57.113983,12.404417
SWE,Suécia,Estação de Rádio de Varberg,Q920206,transmissor,2004,57.113983,12.404417
SWE,Suécia,Chinese Pavilion at Drottningholm,Q2227225,pavilhão,1991,59.31694444,17.87861111
SWE,Suécia,Falun Mine,Q15107508,mina de cobre,1991,60.6004,15.615683
SWE,Suécia,Paisagem Agrícola do Sul de Öland,Q396132,paisagem cultural,2000,56.466667,16.55
SWE,Suécia,Mina de cobre de Falun,Q636194,,2001,60.604722222222,15.630833333333
SYC,Seicheles,Aldabra,Q272768,ecorregião da WWF,2010,-9.4163888888889,46.416388888889
SYC,Seicheles,Aldabra,Q272768,ecorregião da WWF,1982,-9.4163888888889,46.416388888889
SYC,Seicheles,Reserva da Natureza do Vallée de Mai,Q573558,reserva natural,1983,-4.3291666666667,55.7375
SYC,Seicheles,Reserva da Natureza do Vallée de Mai,Q573558,área protegida,1983,-4.3291666666667,55.7375
SYC,Seicheles,Aldabra,Q272768,atol,2010,-9.4163888888889,46.416388888889
SYC,Seicheles,Aldabra,Q272768,atol,1982,-9.4163888888889,46.416388888889
SYR,Síria,Bosra,Q272680,cidade,1980,32.516666666667,36.483333333333
SYR,Síria,Mesquita dos Omíadas,Q183562,mesquita,,33.511388888889,36.306666666667
SYR,Síria,Cidade Antiga de Damasco,Q3678596,centro histórico,1979,33.51111222,36.30639
SYR,Síria,Cidade Antiga de Alepo,Q4115349,centro histórico,1986,36.18333333,37.15
SYR,Síria,Cidade Antiga de Bosra,Q15727412,centro histórico,1980,32.51805556,36.48166667
SYR,Síria,Bosra,Q272680,sítio arqueológico,1980,32.516666666667,36.483333333333
SYR,Síria,Cidades Mortas,Q393841,sítio arqueológico,2011,36.33416667,36.84416667
SYR,Síria,Sitt er-Rum (Syria),Q107407019,sítio arqueológico,,36.310722222222,36.830138888889
SYR,Síria,Cidade Antiga de Alepo,Q4115349,cidadela,1986,36.18333333,37.15
SYR,Síria,Palmira,Q5747,ruína,1980,34.550381,38.269791
SYR,Síria,Cidades Mortas,Q393841,aldeia abandonada,2011,36.33416667,36.84416667
SYR,Síria,Mesquita dos Omíadas,Q183562,Instituição de ensino,,33.511388888889,36.306666666667
SYR,Síria,Palmira,Q5747,cidade da Antiguidade,1980,34.550381,38.269791
SYR,Síria,Crac des Chevaliers and Qal’at Salah El-Din,Q15604681,conjunto de estruturas ou edifícios,2006,34.78166667,36.26305556
SYR,Síria,Mesquita dos Omíadas,Q183562,ponto de referência,,33.511388888889,36.306666666667
SYR,Síria,ancient village of Northern Syria,Q55140228,,,36.334166944444,36.844166944444
TCD,Chade,Ennedi Plateau,Q1343339,cordilheira,2016,17.0,23.0
TCD,Chade,Ennedi Plateau,Q1343339,cordilheira,2016,17.25,22.0
TCD,Chade,Lagos de Ounianga,Q547375,grupo de lagos,2012,18.98333333,20.66666667
TCD,Chade,Ennedi Plateau,Q1343339,planalto,2016,17.0,23.0
TCD,Chade,Ennedi Plateau,Q1343339,planalto,2016,17.25,22.0
TGO,Togo,Koutammakou,Q508040,povoamento humano,2004,10.0674441,1.1345348
TGO,Togo,Koutammakou,Q508040,paisagem cultural,2004,10.0674441,1.1345348
TGO,Togo,Koutammakou,Q508040,povoamento humano,2004,10.1,1.0666666666667
TGO,Togo,Koutammakou,Q508040,paisagem cultural,2004,10.1,1.0666666666667
TGO,Togo,Koutammakou,Q508040,monumento,2004,10.0674441,1.1345348
TGO,Togo,Koutammakou,Q508040,monumento,2004,10.1,1.0666666666667
THA,Tailândia,Complexo de Florestas de Dong Phayayen-Khao Yai,Q16963852,floresta,2005,14.33,102.05
THA,Tailândia,Kaeng Krachan Forest Complex,Q37636297,floresta,2011,12.865666666667,99.400166666667
THA,Tailândia,Kaeng Krachan Forest Complex,Q37636297,floresta,2021,12.865666666667,99.400166666667
THA,Tailândia,Historic Town of Sukhothai and Associated Historic Towns,Q865097,área protegida,1991,17.02111111,99.70361111
THA,Tailândia,Kaeng Krachan Forest Complex,Q37636297,área protegida,2011,12.865666666667,99.400166666667
THA,Tailândia,Kaeng Krachan Forest Complex,Q37636297,área protegida,2021,12.865666666667,99.400166666667
THA,Tailândia,"Phu Phrabat, a testimony to the Sīma stone tradition of the Dvaravati period",Q127935365,área protegida,2004,17.731055555556,102.35627777778
THA,Tailândia,"Phu Phrabat, a testimony to the Sīma stone tradition of the Dvaravati period",Q127935365,área protegida,2024,17.731055555556,102.35627777778
THA,Tailândia,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,Q15725130,reserva natural,1991,15.33333,98.91667
THA,Tailândia,Historic City of Ayutthaya,Q111905239,Património Mundial da Unesco,1991,14.347777777778,100.56055555556
THA,Tailândia,Santuário de Fauna de Thungyai Naresuan,Q422995,santuário de vida selvagem,1991,15.333333333333,98.916666666667
THA,Tailândia,Historic City of Ayutthaya,Q111905239,cidade da Antiguidade,1991,14.347777777778,100.56055555556
THA,Tailândia,Ban Chiang,Q584125,sítio arqueológico,1992,17.548611111111,103.35833333333
THA,Tailândia,Cidade Histórica de Ayutthaya,Q1025100,,1991,14.351626,100.5575086
THA,Tailândia,Si Thep,Q1517758,,2023,15.46658533,101.15009308
TJK,Tadjiquistão,Parque Nacional do Pamir,Q3076575,parque nacional,2013,38.741231,72.119751
TJK,Tadjiquistão,Reserva Natural Tigrovaya Balka,Q1138108,reserva natural,2023,37.25,68.5
TJK,Tadjiquistão,Parque Nacional do Pamir,Q3076575,área protegida,2013,38.741231,72.119751
TJK,Tadjiquistão,Cultural Heritage Sites of Ancient Khuttal,Q135442987,conjunto de estruturas ou edifícios,2025,,
TJK,Tadjiquistão,Sarazm,Q422929,sítio arqueológico,2010,39.516666666667,67.566666666667
TJK,Tadjiquistão,Silk Roads: Zarafshan-Karakum Corridor,Q122666385,,2023,39.441488888889,69.685558333333
TKM,Turcomenistão,Cold Winter Deserts of Turan,Q122731152,Património Mundial da Unesco,2023,44.025833333333,79.034166666667
TKM,Turcomenistão,Nisa,Q854672,povoamento humano,2007,37.951147222222,58.212408333333
TKM,Turcomenistão,Merv,Q193325,sítio arqueológico,1999,37.662777777778,62.1925
TKM,Turcomenistão,Nisa,Q854672,sítio arqueológico,2007,37.951147222222,58.212408333333
TKM,Turcomenistão,Kunya-Urgench,Q48472,sítio arqueológico,2005,42.316666666667,59.158611111111
TKM,Turcomenistão,Merv,Q193325,cidade da Antiguidade,1999,37.662777777778,62.1925
TKM,Turcomenistão,Nisa,Q854672,cidade da Antiguidade,2007,37.951147222222,58.212408333333
TKM,Turcomenistão,Kunya-Urgench,Q48472,cidade,2005,42.316666666667,59.158611111111
TKM,Turcomenistão,Silk Roads: Zarafshan-Karakum Corridor,Q122666385,,2023,39.441488888889,69.685558333333
TUN,Tunísia,Parque Nacional de Ichkeul,Q13220079,parque nacional,1980,37.123444,9.655444
TUN,Tunísia,Parque Nacional de Ichkeul,Q13220079,parque nacional,1977,37.123444,9.655444
TUN,Tunísia,Parque Nacional de Ichkeul,Q13220079,parque nacional,1980,37.123444,9.655444
TUN,Tunísia,Djerba,Q188938,ilha,2012,33.7837,10.8833
TUN,Tunísia,Djerba,Q188938,ilha,2023,33.7837,10.8833
TUN,Tunísia,Medina de Sousse,Q608100,espaço urbano,1988,35.8278,10.6386
TUN,Tunísia,Medina de Sousse,Q608100,almedina,1988,35.8278,10.6386
TUN,Tunísia,Almedina de Tunes,Q3106527,espaço urbano,1979,36.7990274,10.1700595
TUN,Tunísia,Almedina de Tunes,Q3106527,almedina,1979,36.7990274,10.1700595
TUN,Tunísia,Anfiteatro de El Jem,Q2914326,anfiteatro Romano,1979,35.29638889,10.70694444
TUN,Tunísia,Anfiteatro de El Jem,Q2914326,anfiteatro Romano,1893,35.29638889,10.70694444
TUN,Tunísia,Kairouan,Q179570,,1988,35.683333333333,10.1
TUN,Tunísia,archaeological site of Carthage,Q52284968,,1979,36.85788,10.33084
TUN,Tunísia,Punic Town of Kerkuane and its Necropolis,Q65944741,,1985,36.9464,11.0992
TUN,Tunísia,Thugga,Q32378,,1997,36.42333333,9.22027778
TUR,Turquia,Mesquita Selimiye,Q184534,mesquita,2011,41.678056,26.559444
TUR,Turquia,Grande Mesquita de Divriği,Q581641,mesquita,1985,39.371222222222,38.121583333333
TUR,Turquia,Nemrut Dağ,Q207917,montanha,1987,37.980738888889,38.740830555556
TUR,Turquia,Çatalhüyük,Q192522,tel,2012,37.6675,32.828333333333
TUR,Turquia,Göbekli Tepe,Q214944,tel,2018,37.223055555556,38.9225
TUR,Turquia,Göbekli Tepe,Q214944,tel,2011,37.223055555556,38.9225
TUR,Turquia,Historic Areas of Istanbul,Q5773394,espaço urbano,1985,41.00847,28.97993
TUR,Turquia,Ani,Q546010,fortaleza,2016,40.5075,43.572777777778
TUR,Turquia,Çatalhüyük,Q192522,sítio arqueológico,2012,37.6675,32.828333333333
TUR,Turquia,Göbekli Tepe,Q214944,sítio arqueológico,2018,37.223055555556,38.9225
TUR,Turquia,Göbekli Tepe,Q214944,sítio arqueológico,2011,37.223055555556,38.9225
TUR,Turquia,Gordion,Q542854,sítio arqueológico,2023,39.6504791,31.9784831
TUR,Turquia,Gordion,Q542854,sítio arqueológico,2012,39.6504791,31.9784831
TUR,Turquia,Ani,Q546010,sítio arqueológico,2016,40.5075,43.572777777778
TUR,Turquia,Arslantepe,Q705132,sítio arqueológico,2021,38.38194444,38.36111111
TUR,Turquia,Arslantepe,Q705132,sítio arqueológico,2014,38.38194444,38.36111111
TUR,Turquia,Ephesus,Q64699469,sítio arqueológico,1994,37.92917,27.35944
TUR,Turquia,Ephesus,Q64699469,sítio arqueológico,2015,37.92917,27.35944
TUR,Turquia,Troia,Q22647,sítio arqueológico,1998,39.9575,26.238888888889
TUR,Turquia,Grande Mesquita de Divriği,Q581641,património histórico,1985,39.371222222222,38.121583333333
TUR,Turquia,Paisagem cultural das muralhas de Diarbaquir e dos jardins de Hevsel,Q20963673,paisagem cultural,2015,37.9031,40.23930833
TUR,Turquia,Paisagem cultural das muralhas de Diarbaquir e dos jardins de Hevsel,Q20963673,paisagem cultural,2015,37.910861111111,40.227277777778
TUR,Turquia,Pergamon and its Multi-Layered Cultural Landscape,Q64705007,paisagem cultural,2014,39.12583,27.18
TUR,Turquia,Ani,Q546010,atração turística,2016,40.5075,43.572777777778
TUR,Turquia,Arslantepe,Q705132,povoamento humano,2021,38.38194444,38.36111111
TUR,Turquia,Arslantepe,Q705132,povoamento humano,2014,38.38194444,38.36111111
TUR,Turquia,Grande Mesquita de Divriği,Q581641,conjunto de estruturas ou edifícios,1985,39.371222222222,38.121583333333
TUR,Turquia,Bursa and Cumalıkızık: the Birth of the Ottoman Empire,Q60846866,conjunto de estruturas ou edifícios,2014,40.18473,29.06234
TUR,Turquia,Ephesus,Q64699469,conjunto de estruturas ou edifícios,1994,37.92917,27.35944
TUR,Turquia,Ephesus,Q64699469,conjunto de estruturas ou edifícios,2015,37.92917,27.35944
TUR,Turquia,Hattusha: the Hittite Capital,Q64699502,conjunto de estruturas ou edifícios,1986,40.01389,34.62056
TUR,Turquia,City of Safranbolu,Q64705254,conjunto de estruturas ou edifícios,1994,41.26,32.68972
TUR,Turquia,Wooden Hypostyle Mosques of Medieval Anatolia,Q64735123,conjunto de estruturas ou edifícios,2018,38.755036111111,30.529575
TUR,Turquia,Wooden Hypostyle Mosques of Medieval Anatolia,Q64735123,conjunto de estruturas ou edifícios,2023,38.755036111111,30.529575
TUR,Turquia,Sardis and the Lydian Tumuli of Bin Tepe,Q64735723,conjunto de estruturas ou edifícios,2025,38.481944444444,28.045277777778
TUR,Turquia,Sardis and the Lydian Tumuli of Bin Tepe,Q64735723,conjunto de estruturas ou edifícios,2013,38.481944444444,28.045277777778
TUR,Turquia,Ani,Q546010,cidade da Antiguidade,2016,40.5075,43.572777777778
TUR,Turquia,Xanthos-Letoon,Q16912661,grupo,1988,36.335,29.32028
TUR,Turquia,Grande Mesquita de Divriği,Q581641,atração turística,1985,39.371222222222,38.121583333333
TUR,Turquia,Ephesus,Q64699469,atração turística,1994,37.92917,27.35944
TUR,Turquia,Ephesus,Q64699469,atração turística,2015,37.92917,27.35944
TUR,Turquia,Aphrodisias,Q64699201,conjunto de edifícios,2017,37.70833,28.72361
TUR,Turquia,Mesquita Selimiye,Q184534,edifício histórico,2011,41.678056,26.559444
TUR,Turquia,Grande Mesquita de Divriği,Q581641,antigo hospital,1985,39.371222222222,38.121583333333
TUR,Turquia,Historic Areas of Istanbul,Q5773394,grupo de áreas protegidas,1985,41.00847,28.97993
TUR,Turquia,Hierápolis-Pamukkale,Q15924669,grupo de áreas protegidas,1988,37.923889,29.123333
TUR,Turquia,Göreme National Park and the Rock Sites of Cappadocia,Q64705367,grupo de áreas protegidas,1985,38.66667,34.85
TZA,Tanzânia,Cidade de Pedra de Zanzibar,Q844417,cidade,2000,-6.1649444444444,39.198788888889
TZA,Tanzânia,Ruínas de Kilwa Kisiwani e Ruínas de Songo Mnara,Q15726282,monumento histórico,1981,-8.95777778,39.52277778
TZA,Tanzânia,Sítio de Arte Rupestre de Kondoa,Q1404282,caverna,2006,-4.72444,35.83389
TZA,Tanzânia,Sítio de Arte Rupestre de Kondoa,Q1404282,sítio arqueológico,2006,-4.72444,35.83389
TZA,Tanzânia,Cidade de Pedra de Zanzibar,Q844417,espaço urbano,2000,-6.1649444444444,39.198788888889
TZA,Tanzânia,Sítio de Arte Rupestre de Kondoa,Q1404282,série de pinturas,2006,-4.72444,35.83389
TZA,Tanzânia,Reserva de Caça de Selous,Q2268839,reserva de caça,1982,-9.0,37.4
TZA,Tanzânia,Ngorongoro,Q1217726,área protegida,1979,-3.21,35.46
TZA,Tanzânia,Parque Nacional de Serengeti,Q11812902,atração turística,1960,-2.3327777777778,34.566666666667
TZA,Tanzânia,Parque Nacional do Kilimanjaro,Q756790,,1987,-3.0666666666667,37.366666666667
UGA,Uganda,Parque Nacional de Rwenzori,Q838928,parque,1994,0.35527777777778,29.8775
UGA,Uganda,Parque Nacional de Rwenzori,Q838928,parque,1994,0.36666666666667,29.95
UGA,Uganda,Parque Nacional de Rwenzori,Q838928,parque,1994,0.2236,29.9242
UGA,Uganda,Túmulos dos Reis do Buganda em Kasubi,Q309426,tumba,2001,0.32916666666667,32.553333333333
UGA,Uganda,Túmulos dos Reis do Buganda em Kasubi,Q309426,tumba,2001,0.34861111111111,32.551388888889
UGA,Uganda,Túmulos dos Reis do Buganda em Kasubi,Q309426,monumento,2001,0.32916666666667,32.553333333333
UGA,Uganda,Túmulos dos Reis do Buganda em Kasubi,Q309426,monumento,2001,0.34861111111111,32.551388888889
UGA,Uganda,Parque Nacional Impenetrável de Bwindi,Q500397,,1994,-1.05,29.71666667
UKR,Ucrânia,Arco Geodésico de Struve,Q192243,Património Mundial da Unesco,2005,52.289444444444,25.649444444444
UKR,Ucrânia,Catedral de Santa Sofia de Kiev,Q830054,igreja,1990,50.452777777778,30.514444444444
UKR,Ucrânia,Florestas primárias de faias dos Cárpatos e de outras regiões da Europa,Q156011,área protegida,2007,49.0,15.0
UKR,Ucrânia,"Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv-Pechersk Lavra",Q16363487,área protegida,1990,50.45258,30.51686
UKR,Ucrânia,Catedral de Santa Sofia de Kiev,Q830054,atração turística,1990,50.452777777778,30.514444444444
UKR,Ucrânia,delta do Danúbio,Q184429,delta,1991,45.2,29.5
UKR,Ucrânia,Residência dos Metropolitas da Bucovina e da Dalmácia,Q156067,conjunto de edifícios,2011,48.296641666667,25.924905555556
UKR,Ucrânia,Arco Geodésico de Struve,Q192243,complexo de edifícios,2005,52.289444444444,25.649444444444
UKR,Ucrânia,Old Town of Lviv,Q2592613,centro histórico,1998,49.84166667,24.03194444
UKR,Ucrânia,Centro Histórico de Odessa,Q15041608,centro histórico,2023,46.485,30.741
UKR,Ucrânia,Centro Histórico de Odessa,Q15041608,centro histórico,2009,46.485,30.741
UKR,Ucrânia,Catedral de Santa Sofia de Kiev,Q830054,monumento de patrimônio arquitetônico,1990,50.452777777778,30.514444444444
UKR,Ucrânia,Arco Geodésico de Struve,Q192243,meridiano (geodesia),2005,52.289444444444,25.649444444444
UKR,Ucrânia,Church of the Saviour at Berestove,Q2524402,igreja ortodoxa,1990,50.437333,30.555001
UKR,Ucrânia,Old Town of Lviv,Q2592613,espaço urbano,1998,49.84166667,24.03194444
UKR,Ucrânia,Florestas primárias de faias dos Cárpatos e de outras regiões da Europa,Q156011,grupo,2007,49.0,15.0
UKR,Ucrânia,Ancient City of Tauric Chersonese and its Chora,Q64532917,grupo,2013,44.61083,33.49139
UKR,Ucrânia,"Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv-Pechersk Lavra",Q16363487,conjunto de estruturas ou edifícios,1990,50.45258,30.51686
UKR,Ucrânia,Catedral de Santa Sofia de Kiev,Q830054,Catedral Ortodoxa Oriental,1990,50.452777777778,30.514444444444
UKR,Ucrânia,Tserkvas de madeira da região dos Cárpatos na Polónia e Ucrânia,Q8032604,,2013,49.5339,21.0322
URY,Uruguai,Paisagem Industrial de Fray Bentos,Q29905581,paisagem cultural,2015,-33.117778,-58.331667
URY,Uruguai,Bairro Histórico da Cidade de Colônia do Sacramento,Q9643691,centro histórico,1995,-34.471543,-57.851234
URY,Uruguai,Bairro Histórico da Cidade de Colônia do Sacramento,Q9643691,espaço urbano,1995,-34.471543,-57.851234
URY,Uruguai,Iglesia de Cristo Obrero y Nuestra Señora de Lourdes,Q26721344,igreja,2021,-34.744,-55.766
UZB,Uzbequistão,Cold Winter Deserts of Turan,Q122731152,Património Mundial da Unesco,2023,44.025833333333,79.034166666667
UZB,Uzbequistão,Shahrisabz,Q569766,cidade,2000,39.05,66.833333333333
UZB,Uzbequistão,Western Tian Shan,Q16434635,cordilheira,2016,42.5,74.583333333333
UZB,Uzbequistão,Samarkand – Crossroad of Cultures,Q17255582,área protegida,2001,39.66861,67.0
UZB,Uzbequistão,Itchan Kala,Q535577,espaço urbano,1990,41.377718,60.359476
UZB,Uzbequistão,Samarkand – Crossroad of Cultures,Q17255582,espaço urbano,2001,39.66861,67.0
UZB,Uzbequistão,Centro histórico de Bucara,Q29015225,espaço urbano,1993,39.76666667,64.43333333
UZB,Uzbequistão,Western Tian Shan,Q16434635,grupo de áreas protegidas,2016,42.5,74.583333333333
UZB,Uzbequistão,Shahrisabz,Q569766,cidade grande,2000,39.05,66.833333333333
UZB,Uzbequistão,Itchan Kala,Q535577,povoamento humano,1990,41.377718,60.359476
UZB,Uzbequistão,Centro histórico de Bucara,Q29015225,centro histórico,1993,39.76666667,64.43333333
